7	0	0	0	0	0.86
18	0	-0.07	-0.08	0.38	4.76
29	0	-0.07	-0.08	0.38	4.76
38	0	-0.07	-0.08	0.38	4.76
49	0	-0.07	-0.08	0.38	4.76
60	0	-0.07	-0.08	0.38	4.76
71	0	-0.07	-0.08	0.38	4.76
80	0	-0.07	-0.08	0.38	4.76
89	0	-0.07	-0.08	0.38	4.76
99	0	-0.07	-0.08	0.38	4.76
108	0	-0.07	-0.08	0.38	4.76
117	0	-0.07	-0.08	0.38	4.76
126	0	-0.07	-0.08	0.38	4.76
135	0	-0.07	-0.08	0.38	4.76
145	0	-0.07	-0.08	0.38	4.76
154	0	-0.07	-0.08	0.38	4.76
163	0	-0.07	-0.08	0.38	4.76
174	0	-0.07	-0.08	0.38	4.76
185	0	-0.07	-0.08	0.38	4.76
195	0	-0.07	-0.08	0.38	4.76
206	0	-0.07	-0.08	0.38	4.76
217	0	-0.07	-0.08	0.38	4.76
228	0	-0.07	-0.08	0.38	4.76
239	0	-0.07	-0.08	0.38	4.76
251	0	-0.07	-0.08	0.38	4.76
260	0	-0.07	-0.08	0.38	4.76
271	0	-0.07	-0.08	0.38	4.76
282	0	-0.07	-0.08	0.38	4.76
291	0	-0.07	-0.08	0.38	4.76
302	0	-0.07	-0.08	0.38	4.76
311	0	-0.07	-0.08	0.38	4.76
320	0	-0.07	-0.08	0.38	4.76
331	0	-0.07	-0.08	0.38	4.76
342	0	-0.07	-0.08	0.38	4.76
351	0	-0.07	-0.08	0.38	4.76
362	0	-0.07	-0.08	0.38	4.76
371	0	-0.07	-0.08	0.38	4.76
382	0	-0.07	-0.08	0.38	4.76
391	0	-0.07	-0.08	0.38	4.76
402	0	-0.07	-0.08	0.38	4.76
413	0	-0.07	-0.08	0.38	4.76
422	0	-0.07	-0.08	0.38	4.76
435	0	-0.07	-0.08	0.38	4.76
444	0	-0.07	-0.08	0.38	4.76
453	0	-0.07	-0.08	0.38	4.76
464	0	-0.07	-0.08	0.38	4.76
476	0	-0.07	-0.08	0.38	4.76
485	0	-0.07	-0.08	0.38	4.76
496	0	-0.07	-0.08	0.38	4.76
507	0	-0.07	-0.08	0.38	4.76
516	0	-0.07	-0.08	0.38	4.76
525	0	-0.07	-0.08	0.38	4.76
534	0	-0.07	-0.08	0.38	4.76
546	0	-0.07	-0.08	0.38	4.76
555	0	-0.07	-0.08	0.38	4.76
564	0	-0.07	-0.08	0.38	4.76
573	0	-0.07	-0.08	0.38	4.76
582	0	-0.07	-0.08	0.38	4.76
592	0	-0.07	-0.08	0.38	4.76
601	0	-0.07	-0.08	0.38	4.76
610	0	-0.07	-0.08	0.38	4.76
621	0	-0.07	-0.08	0.38	4.76
630	0	-0.07	-0.08	0.38	4.76
639	0	-0.07	-0.08	0.38	4.76
649	0	-0.07	-0.08	0.38	4.76
658	0	-0.07	-0.08	0.38	4.76
667	0	-0.07	-0.08	0.38	4.76
676	0	-0.07	-0.08	0.38	4.76
687	0	-0.07	-0.08	0.38	4.76
697	0	-0.07	-0.08	0.38	4.76
708	0	-0.07	-0.08	0.38	4.76
717	0	-0.07	-0.08	0.38	4.76
726	0	-0.07	-0.08	0.38	4.76
735	0	-0.07	-0.08	0.38	4.76
